conceptType,conceptUri,iscoGroup,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,regulatedProfessionNote,scopeNote,definition,inScheme,description,code,naceCode
Occupation,http://data.europa.eu/esco/occupation/738257d3-7e56-4745-9b2e-014e60d41d48,2635,pracownik socjalny do spraw opieki nad pacjentami i ich rodzinami,,,released,2024-01-22T17:35:36.098Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Pracownicy socjalni do spraw opieki nad pacjentami i ich rodzinami zapewniają doradztwo pacjentom i ich rodzinom, pomagając im w lepszym radzeniu sobie z chorobą, emocjami związanymi z diagnozą oraz problemami społecznymi i finansowymi. Współpracują z lekarzami, pielęgniarkami i innymi pracownikami służby zdrowia, uczulając ich na emocjonalne uwarunkowania pacjenta. Pośredniczą między pacjentami a personelem medycznym. Pracownicy socjalni do spraw opieki nad pacjentami i ich rodzinami wspierają również pacjentów i ich rodziny przy wypisie ze szpitala.",2635.3.16,http://data.europa.eu/ux2/nace2.1/8899
Occupation,http://data.europa.eu/esco/occupation/73856e9e-eca2-44c2-bb3c-aaedf4b25979,1223,kierownik ds. produktów ubezpieczeniowych,"kierownik agencji ubezpieczeniowej
broker ubezpieczeniowy
agent ubezpieczeniowy",,released,2024-01-17T15:59:51.18Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",Kierownicy ds. produktów ubezpieczeniowych ustalają i ukierunkowują rozwój nowych produktów ubezpieczeniowych na podstawie polityki w zakresie cyklu życia produktu i ogólnej strategii w zakresie ubezpieczeń. Koordynują również działania w zakresie marketingu i sprzedaży związane ze szczególnymi produktami ubezpieczeniowymi spółki. Kierownicy ds. produktów ubezpieczeniowych informują swoich kierowników ds. sprzedaży (lub dział sprzedaży) o swoich nowo opracowanych produktach ubezpieczeniowych.,1223.1.1,http://data.europa.eu/ux2/nace2.1/65
Occupation,http://data.europa.eu/esco/occupation/73b10c97-b003-45dc-a36d-c1d585c04be1,1120,przedsiębiorca społeczny,"założyciel firmy społecznej
zielony przedsiębiorca
eko-przedsiębiorca
założyciel przedsiębiorstwa społecznego
założycielka społecznego przedsięwzięcia biznesowego",,released,2024-01-10T15:03:09.982Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Przedsiębiorcy społeczni tworzą innowacyjne produkty lub modele usług, aby sprostać wyzwaniom społecznym i środowiskowym, realizując poprzez swoje zyski misję społeczną, która przynosi korzyści szerszej społeczności lub środowisku. Często stosują oni bardziej demokratyczny system podejmowania decyzji przez ścisłe angażowanie zainteresowanych stron i dążą do zmian na poziomie systemowym, wpływając na politykę, zmiany na rynku, a nawet mentalność.
	",1120.6,http://data.europa.eu/ux2/nace2.1/702
Occupation,http://data.europa.eu/esco/occupation/73bcde7c-bc34-485d-a7af-7b94fc43f61b,7313,szlifierz kamieni szlachetnych,,,released,2024-01-25T13:47:02.084Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Szlifierze kamieni szlachetnych używają maszyn i narzędzi do cięcia lub wycinania diamentów i innych kamieni szlachetnych zgodnie ze schematami i wzorami z uwzględnieniem specyfikacji. Są to specjaliści w zakresie produkcji artykułów biżuteryjnych takich jak pierścionki, broszki, łańcuszki i bransolety z kamieni szlachetnych.",7313.2,http://data.europa.eu/ux2/nace2.1/3212
Occupation,http://data.europa.eu/esco/occupation/73bdadf0-2175-4097-8f4d-b6dabeb0a030,1324,kierownik ds. dystrybucji warzyw i owoców,kierownik ds. łańcucha dostaw warzyw i owoców,,released,2024-01-26T15:06:53.786Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",Kierownicy ds. dystrybucji warzyw i owoców planują dystrybucję owoców i warzyw do różnych punktów sprzedaży.,1324.3.1.6.14,http://data.europa.eu/ux2/nace2.1/4631
Occupation,http://data.europa.eu/esco/occupation/73c3f018-71ce-4dc1-abdd-14cea7873717,1111,senator,,,released,2025-06-25T07:45:00.959Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Senatorowie wykonują obowiązki ustawodawcze na szczeblu centralnym, na przykład pracują nad reformami konstytucyjnymi, negocjując projekty ustawy i rozwiązując konflikty między innymi instytucjami rządowymi.",1111.7,http://data.europa.eu/ux2/nace2.1/8411
Occupation,http://data.europa.eu/esco/occupation/73ceb2f9-18e3-4cfe-9c06-e9fb31ece440,1223,kierownik ds. badań i rozwoju,dyrektor do spraw badawczo-rozwojowych,,released,2024-01-16T15:06:07.147Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/8ae4b9f3-507e-4057-a145-2f96f0132613,
http://data.europa.eu/esco/concept-scheme/occupations","Kierownicy ds. badań i rozwoju koordynują wysiłki naukowców, badaczy akademickich, podmiotów opracowujących produkt i badaczy rynku w celu tworzenia nowych produktów, poprawy obecnych lub innych działań badawczych, w tym badań naukowych. Zarządzają działaniami i planują działania w zakresie badań i rozwoju organizacji, określają cele i wymogi budżetowe oraz zarządzają personelem.",1223.2,http://data.europa.eu/ux2/nace2.1/701
Occupation,http://data.europa.eu/esco/occupation/73d3bee2-7c5e-4de2-8dd9-67241615dfd3,8219,konfekcjoner wyrobów gumowych,"monter wyrobów z gumy
monter wyrobów gumowych",,released,2024-01-16T11:25:18.806Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Konfekcjonerzy wyrobów gumowych wytwarzają produkty gumowe takie jak butelki na wodę, płetwy do pływania i rękawice gumowe. Mocują skuwki, sprzączki i paski do wyrobów z gumy, a także owijają materiałową taśmę wokół zapięć i skuwek.",8219.10,"http://data.europa.eu/ux2/nace2.1/152,
http://data.europa.eu/ux2/nace2.1/221"
Occupation,http://data.europa.eu/esco/occupation/73d3ce3c-296c-4f85-9381-2eed6f3ae5fa,1324,kierownik ds. śródlądowego transportu wodnego,,,released,2024-01-16T13:11:39.965Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Kierownicy ds. śródlądowego transportu wodnego koordynują czynności administracyjne i dyspozytorskie, które występują w kontekście transportu wodnego śródlądowego. Sprawdzają dostępność, utrzymują kontakt z klientami, zarządzają budżetami oraz nadzorują operacje z ekonomicznego punktu widzenia.",1324.3.1.1,"http://data.europa.eu/ux2/nace2.1/503,
http://data.europa.eu/ux2/nace2.1/5224,
http://data.europa.eu/ux2/nace2.1/5222"
Occupation,http://data.europa.eu/esco/occupation/73d77554-2016-46fa-ac3d-44a02e8d1a89,7126,instalator sieci wodno-kanalizacyjnej,,,released,2024-01-23T11:40:59.484Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Instalatorzy sieci wodno-kanalizacyjnej instalują rury kanalizacyjne do transportowania ścieków poza budynki do jednolitej części wód lub oczyszczalni ścieków. Wykopują rowy i kładą w nich rury, upewniając się, że są umieszczone pod właściwym kątem i są wodoszczelnie podłączone. Instalatorzy sieci wodno-kanalizacyjnej budują również inne elementy infrastruktury kanalizacyjnej, takie jak studzienki, oraz utrzymują i naprawiają istniejące systemy.",7126.11,http://data.europa.eu/ux2/nace2.1/4221
Occupation,http://data.europa.eu/esco/occupation/73e776fb-4d99-4031-bad4-7716f121155d,3432,projektant wnętrz,,,released,2024-01-23T11:49:16.232Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Projektanci wnętrz projektują lub odnawiają przestrzenie wewnętrzne, z uwzględnieniem zmian struktury, instalacji i wyposażenia, oświetlenia i schematów kolorystycznych, umeblowania. Łączą oni efektywne i funkcjonalne wykorzystanie przestrzeni z rozumieniem estetyki.",3432.1,http://data.europa.eu/ux2/nace2.1/7413
Occupation,http://data.europa.eu/esco/occupation/74332fd0-4a50-464e-9116-98fa9b8127ac,3131,technik ds. dystrybucji energii elektrycznej,,,released,2024-01-26T14:20:41.76Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Technicy ds. dystrybucji energii elektrycznej obsługują i utrzymują w ruchu maszyny i urządzenia, które dostarczają energię z systemu przesyłowego do odbiorców. Nadzorują prace konserwacyjne i naprawy linii energetycznych oraz zapewniają zaspokojenie potrzeb w zakresie dystrybucji. Reagują również na awarie w systemie dystrybucji powodujące takie problemy jak przerwy w dostawie prądu.",3131.3.1,http://data.europa.eu/ux2/nace2.1/3514
Occupation,http://data.europa.eu/esco/occupation/7443811e-6760-44a2-af95-1b9c791733a8,7132,lakiernik,"lakiernik natryskowy
lakiernik proszkowy
operator kabiny lakierniczej",,released,2024-01-23T11:41:55.147Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Lakiernicy obsługują pistolety lakiernicze, przeznaczone do nanoszenia na metalowe, drewniane lub plastikowe detale o innym wykończeniu twardej, trwałej powłoki wykończeniowej, poprzez nanoszenie powłoki lakierowej lub farby o wykończeniu matowym, błyszczącym lub na wysoki połysk, przeznaczonej dla twardych powierzchni.",7132.1,http://data.europa.eu/ux2/nace2.1/203
Occupation,http://data.europa.eu/esco/occupation/745c8bb3-b50b-4380-9377-1b68a6576986,3119,kontroler procesów w przemyśle włókienniczym,,,released,2024-01-16T15:07:51.411Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Kontrolerzy procesów w przemyśle włókienniczym przeprowadzają czynności z zakresu obróbki materiałów włókienniczych oraz realizują funkcje techniczne dotyczące różnych aspektów projektowania, produkcji i kontroli jakości wyrobów włókienniczych, a także kontroli kosztów procesów. Korzystają z narzędzi do produkcji wspomaganej komputerowo (CAM) oraz produkcji zintegrowanej komputerowo (CIM) w celu zapewnienia zgodności całego procesu produkcji ze specyfikacjami. Porównują i wymieniają poszczególne procesy z innymi działami (np. działem kosztorysów) oraz podejmują odpowiednie działania. Analizują budowę i właściwości surowców wykorzystywanych do produkcji wyrobów włókienniczych i pomagają przygotować specyfikacje do ich produkcji oraz analizują i interpretują dane z badań.",3119.18,http://data.europa.eu/ux2/nace2.1/13
Occupation,http://data.europa.eu/esco/occupation/74cbe6fb-336f-4f3f-8c8f-7645b279a231,5152,majordomus,kamerdyner,,released,2024-01-25T09:16:21.291Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Majordomusowie podają oficjalne posiłki, nadzorują przygotowanie posiłków i nakrywanie do stołu oraz kierują służbą domową. Mogą oni również oferować pomoc przy dokonywaniu rezerwacji podróży i restauracji, być lokajem oraz zajmować się odzieżą swojego pracodawcy.",5152.2.1,http://data.europa.eu/ux2/nace2.1/970
Occupation,http://data.europa.eu/esco/occupation/74d47633-8e9e-4e08-9cba-d2292c211218,4323,doradca do spraw bezpieczeństwa przewozu towarów niebezpiecznych w zakresie transportu drogowego,,,released,2024-01-16T13:17:50.87Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Doradcy do spraw bezpieczeństwa przewozu towarów niebezpiecznych w zakresie transportu drogowego kontrolują i przedstawiają zalecenia dotyczące transportu zgodnie z europejskimi przepisami w sprawie transportu towarów niebezpiecznych. Mogą pełnić funkcję doradczą w kwestii transportu drogowego, kolejowego, morskiego i lotniczego towarów niebezpiecznych. Doradcy do spraw bezpieczeństwa przewozu towarów niebezpiecznych w zakresie transportu drogowego przygotowują również raporty bezpieczeństwa i badają naruszenia bezpieczeństwa. Przekazują oni osobom fizycznym procedury i instrukcje postępowania podczas załadunku, rozładunku i transportu tych towarów.",4323.5,http://data.europa.eu/ux2/nace2.1/5231
Occupation,http://data.europa.eu/esco/occupation/753939ad-b03e-47cd-913b-56f30b5ae8fc,7543,inspektor montażu wyrobów,,,released,2024-01-25T14:58:15.478Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Inspektorzy montażu wyrobów oceniają produkty pod kątem zgodności ze specyfikacjami i wad zgodnie z wymogami klientów i polityką organizacji. Wykorzystują urządzenia pomiarowe i testujące do zapewnienia zgodności ze specyfikacjami technicznymi i produkcyjnymi, a także normami i przepisami dotyczącymi jakości i bezpieczeństwa. Dostarczają oni również szczegółowej dokumentacji kontrolnej i zalecają działania w przypadku wykrycia problemów.",7543.7,http://data.europa.eu/ux2/nace2.1/712
Occupation,http://data.europa.eu/esco/occupation/754c349d-67d5-48e5-81c1-e84d2fab59d0,2230,aromaterapeuta / aromaterapeutka,"aromaterapeutka
aromaterapeuta",,released,2023-12-01T16:24:15.836Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations",Aromaterapeuci / aromaterapeutki używają olejków eterycznych ekstrahowanych z produktów ziołowych na poziomie skóry i błon śluzowych w celu poprawy samopoczucia klientów. Leczą różne choroby oraz zaburzenia fizyczne lub psychiczne pod nadzorem oraz na zlecenie lekarza.,2230.1,"http://data.europa.eu/ux2/nace2.1/9699,
http://data.europa.eu/ux2/nace2.1/8696,
http://data.europa.eu/ux2/nace2.1/9623"
Occupation,http://data.europa.eu/esco/occupation/754ce08f-b4d9-4b9c-b9d2-06f15258a3ce,1346,menedżer banku,"dyrektor banku ds. rozwoju biznesu
dyrektor banku ds. klientów korporacyjnych
dyrektor oddziału banku
dyrektor regionalny banku
dyrektor banku
kierownik oddziału banku ds. administracyjnych
dyrektor placówki bankowej
dyrektor banku detalicznego
kierownik ds. operacji bankowych",,released,2024-01-17T16:32:09.651Z,http://data.europa.eu/esco/regulated-professions/unregulated,,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations","Menedżerowie banku nadzorują zarządzanie jednym lub większą liczbą działań bankowych. Określają polityki, które promują bezpieczne operacje bankowe, zapewniają realizację celów gospodarczych, społecznych i handlowych, a wszystkie departamenty banków, ich działalność i polityka handlowa są zgodne z wymogami prawnymi. Zarządzają pracownikami i utrzymują skuteczną współpracę między nimi.",1346.1,"http://data.europa.eu/ux2/nace2.1/701,
http://data.europa.eu/ux2/nace2.1/6419"
